,credit_lines_outstanding,loan_amt_outstanding,total_debt_outstanding,income,years_employed,fico_score,debtToIncome,loanToIncome,debtToCredit,debtToFico,Probability_of_Default,Prediction,Actual
692,0,3051.852322,2795.389204,48208.86328,5,612,0.05798496404622134,0.0633047973828932,0.0,4.567629418300654,6.3209e-05,0,0
1092,2,3325.493923,7960.217772,55825.57817,5,604,0.1425908702236733,0.059569359279597764,0.00025124940765251216,13.179168496688742,0.00011472446,0,0
1712,1,3154.051769,4167.046188,50847.19981,6,654,0.08195232389533626,0.0620299993074486,0.00023997814156217841,6.371630256880734,9.2268434e-05,0,0
1546,1,3897.112566,4863.665493,72582.3636,5,712,0.06700891582703984,0.05369227967660177,0.00020560624521551567,6.8309908609550565,7.294694e-05,0,0
6198,4,2665.044904,11558.40988,50470.0685,6,621,0.2290151415189777,0.05280446377836796,0.0003460683642065132,18.612576296296297,0.9725159,1,1
4412,5,6913.143477,23516.90437,90011.06472,3,618,0.2612668169536124,0.07680326300444189,0.0002126130174844947,38.0532433171521,0.9997886,1,1
6392,3,3364.747106,13903.61675,64608.19239,2,596,0.21519897455221157,0.05207926396840028,0.00021577119493026878,23.328216023489933,0.99319834,1,1
8928,5,5637.868592,20099.08323,68194.53067,3,671,0.2947316013840088,0.08267332492223163,0.0002487675653055147,29.95392433681073,0.9997521,1,1
4590,1,4899.540219,9181.836528,97402.14842,5,696,0.09426728955102447,0.0503021781190399,0.00010891067347480007,13.192293862068965,5.92734e-05,0,0
4859,0,4038.097211,4686.958097,54418.07467,2,651,0.08612870127108449,0.07420507313953449,0.0,7.199628413210445,0.00022739888,0,0
1362,0,5226.221479,1284.979489,65860.32008,4,646,0.019510677862469326,0.0793531138726892,0.0,1.9891323359133128,7.825477e-05,0,0
5499,5,6102.715859,27628.70017,98888.63099,3,569,0.2793920786788313,0.06171301794659418,0.00018097123531816156,48.55659080843585,0.9997458,1,1
545,3,5254.532286,20160.70392,95270.29507,3,524,0.21161584421657237,0.05515394155270774,0.00014880432805840243,38.47462580152672,0.9949956,1,1
4088,0,3814.019677,1349.573652,69092.11432,5,652,0.01953296212284737,0.05520195342894523,0.0,2.0698982392638037,5.4966273e-05,0,0
3264,5,2559.381082,15962.66096,56148.18476,5,544,0.2842952274989985,0.045582614877752996,0.00031323098401508616,29.343126764705882,0.99966276,1,1
5218,1,6855.689104,12299.1628,98777.34058,2,600,0.12451401027585754,0.06940548372475731,8.130634712795248e-05,20.498604666666665,0.00053175923,0,0
3692,0,4223.141148,5789.556586,81255.90086,3,563,0.07125090639232623,0.0519733472068234,0.0,10.283404238010657,0.00011470597,0,0
7561,0,2262.37459,3500.988871,41641.07552,4,645,0.08407537094757538,0.05433035918857074,0.0,5.42788972248062,6.391965e-05,0,0
2323,0,3051.678625,2351.072149,45920.97704,5,699,0.05119821703601976,0.06645500208634063,0.0,3.363479469241774,5.5483903e-05,0,0
7279,0,4788.527308,5219.691303,79059.28717,4,624,0.06602249387571855,0.060568814612548955,0.0,8.364889908653845,7.7654804e-05,0,0
9104,5,5335.11392,24964.75964,84623.84426,3,579,0.29500857421813376,0.06304504323401201,0.00020028232084352645,43.11702873920553,0.99979454,1,1
778,2,4203.454063,8104.299218,66231.68598,8,726,0.12236287055182708,0.0634659076060561,0.0002467825960272929,11.162946581267217,7.488742e-05,0,0
3684,0,2614.065745,1530.457376,34018.83834,3,542,0.04498852549590028,0.07684171102122353,0.0,2.8237220959409597,0.00047419118,0,0
773,5,3992.728087,18528.00845,64348.07693,4,596,0.2879341440173168,0.06204891082205026,0.00026986170766777685,31.0872625,0.9996519,1,1
9434,0,3641.986724,2906.877091,54558.73938,5,565,0.05327977009794319,0.06675349843832847,0.0,5.144915205309734,7.3562434e-05,0,0
6142,2,5860.263249,12804.69855,76901.54065,1,599,0.16650769856845515,0.07620475740104694,0.00015619266569926398,21.376792237061768,0.012234658,0,0
989,0,4262.764327,6651.147311,72306.77395,3,709,0.09198512044804066,0.05895387242622238,0.0,9.38102582651622,0.00010276956,0,0
5549,2,1346.027623,3846.960546,26667.79109,5,623,0.14425493783932294,0.050473907586021965,0.0005198909570516818,6.174896542536115,0.00029821225,0,0
7682,0,3586.014031,4926.976081,68470.77987,4,570,0.07195735305417078,0.05237291057307188,0.0,8.643817685964912,8.116515e-05,0,0
9986,1,5461.278743,7678.078716,85425.38169,5,632,0.08988053157155289,0.06393039907996459,0.00013024091533682058,12.1488587278481,7.342297e-05,0,0
8815,0,3299.790623,1431.189345,59784.73881,4,675,0.02393904152610615,0.055194531057281365,0.0,2.120280511111111,6.035012e-05,0,0
7248,0,5385.041903,1048.991979,77772.29864,4,681,0.01348798990570764,0.06924113080322863,0.0,1.5403700132158589,7.3884774e-05,0,0
1785,1,5181.128283,10909.31551,88616.83861,3,670,0.12310657524143424,0.05846663415518564,9.166477943399401e-05,16.28256046268657,0.00018274398,0,0
2262,1,5626.547214,7694.91318,82654.36208,6,610,0.09309748434755567,0.06807320354797662,0.00012995598216742973,12.614611770491802,7.6922865e-05,0,0
1809,0,2536.389699,2718.612442,45017.20211,3,612,0.06039052439014407,0.05634267746809998,0.0,4.442177192810457,0.000110821165,0,0
3083,0,4114.576067,1972.806858,71358.51401,2,573,0.027646411719329467,0.057660618695386426,0.0,3.442943905759162,0.00022773845,0,0
1983,1,4686.365599,8431.710209,78907.37021,6,635,0.10685580049823334,0.059390720873448814,0.00011859990146869621,13.278283793700789,6.637904e-05,0,0
3866,0,3541.985047,2227.915533,65298.7097,3,665,0.03411882934954839,0.05424280300901566,0.0,3.350248921804511,0.00010157006,0,0
8142,1,3227.725221,9740.747905,98213.84983,7,694,0.0991789642892568,0.03286425719577151,0.00010266152145121139,14.035659805475504,5.0164435e-05,0,0
460,1,3173.914292,4546.234225,47484.2021,6,657,0.09574203680259376,0.06684147888419505,0.00021996226998181114,6.919686796042618,8.382344e-05,0,0
6356,0,5158.059567,3491.709421,92590.7082,5,618,0.03771122922461889,0.05570817706522306,0.0,5.650015244336569,6.335885e-05,0,0
6275,1,6360.697827,8326.446553,93197.76809,5,629,0.08934169480281166,0.06824946516806656,0.0001200992516597254,13.237593883942766,7.342297e-05,0,0
1972,3,3432.963935,13392.90788,76964.57596,4,542,0.17401392410659883,0.044604467603176025,0.0002239991514075881,24.710162140221403,0.14162108,0,0
2580,0,4971.759835,5277.082514,71670.54626,2,656,0.073629723636489,0.06936963780021843,0.0,8.044333100609755,0.00022739888,0,0
7887,5,7027.3671,35406.58482,106080.8378,5,693,0.3337698452830281,0.06624539592389984,0.0001412166698770582,51.09175298701298,0.99917334,1,1
7917,2,2499.08233,7428.246291,44795.63165,5,709,0.16582523825177492,0.05578852754049735,0.0002692425535786533,10.47707516361072,0.00016954601,0,0
5835,0,4115.86727,5050.816458,57842.15096,3,640,0.08732068870490013,0.071156884757731,0.0,7.891900715625001,0.000113093985,0,0
6143,0,3978.05777,6606.025402,81608.25096,5,662,0.08094800861787763,0.04874577905057457,0.0,9.978890335347433,5.4966273e-05,0,0
2840,1,3671.756218,5468.340906,69516.13982,5,675,0.07866289641742655,0.052818758744478285,0.00018287082264801285,8.101245786666667,6.0119215e-05,0,0
9071,1,2826.779535,6293.001347,60462.43186,3,690,0.1040811815437951,0.04675266025596477,0.00015890668774077413,9.120291807246378,9.5898184e-05,0,0
8039,4,5175.733086,18601.68134,86690.89062,3,467,0.2145748094980178,0.05970330964400006,0.0002150343254939341,39.83229408993576,0.9997913,1,1
2634,1,2143.909128,3923.584608,39693.27418,6,685,0.09884759292487269,0.05401189930258355,0.00025486897821982686,5.72786074160584,7.6672615e-05,0,0
2144,0,4358.978609,980.1568405,76959.03687,5,686,0.012736085070239265,0.05664024377492187,0.0,1.4288000590379009,5.4826705e-05,0,0
958,0,3979.541343,3715.293932,58942.30901,4,598,0.06303271782871066,0.06751587119406607,0.0,6.2128661070234115,7.350493e-05,0,0
4319,2,5683.94371,10531.05055,81126.84836,7,604,0.129809684005824,0.0700624247693874,0.00018991457599640903,17.43551415562914,9.364226e-05,0,0
4284,0,4839.068242,4959.499543,96052.80964,4,533,0.051633050210482104,0.05037924720928549,0.0,9.304877191369606,0.00029189946,0,0
5999,1,6606.879005,15893.84039,122866.721,3,662,0.12935838330055213,0.05377272992415904,6.291745578552397e-05,24.008822341389727,0.0003104172,0,0
6410,4,4970.764441,15867.38082,71383.43096,4,732,0.22228380741311457,0.06963470898149164,0.0002520894938727512,21.67674975409836,0.97073686,1,1
3312,5,5298.1173,22999.81056,70770.89275,4,522,0.3249896909065062,0.07486294285866557,0.00021739309491077824,44.06093977011495,0.9996922,1,1
5153,2,3184.497053,10143.5193,69586.77759,6,581,0.14576791240089956,0.04576296192019143,0.00019717022670819978,17.458725129087778,0.00013859542,0,0
6776,0,5399.743932,4831.005553,71359.56873,4,703,0.06769947799542986,0.07566951465795385,0.0,6.87198513940256,7.4947646e-05,0,0
8864,0,3252.906352,3428.839287,69191.62324,5,483,0.049555699468223656,0.04701300821801619,0.0,7.0990461428571425,0.00066628814,0,0
3481,0,3755.959299,5241.74103,79441.99814,3,546,0.06598198878082752,0.047279265211593785,0.0,9.600258296703297,0.00025894903,0,0
6433,1,4708.006466,8495.804968,92221.3186,7,652,0.09212408906068277,0.05105117273827399,0.00011770515022020453,13.030375717791411,5.2996635e-05,0,0
8209,1,3324.328211,10836.48245,82044.31304,6,663,0.1320808481230962,0.040518691519535945,9.228086739530501e-05,16.34461907993967,9.0035195e-05,0,0
1287,3,3648.073806,10698.10368,62780.78495,5,648,0.17040410833538008,0.058108126696813464,0.00028042353016343173,16.50941925925926,0.0013957456,0,0
419,0,6769.018957,3353.974162,98358.51469,1,632,0.03409947956789342,0.06881985741991078,0.0,5.306921142405063,0.0012739294,0,0
4901,1,3328.799463,6317.778783,54715.93323,2,641,0.11546506492803539,0.06083784496569391,0.0001582834781570414,9.856129146645866,0.00022739888,0,0
3981,1,3183.886743,5338.374247,50117.81543,5,662,0.10651649919690044,0.06352804318550083,0.00018732294772363868,8.06400943655589,8.1014674e-05,0,0
7785,5,3273.345444,26247.16403,74595.9267,3,569,0.3518578720197064,0.043881021240801885,0.00019049677116678574,46.12858353251318,0.99974984,1,1
3441,0,3406.535783,6029.492647,67625.26961,5,688,0.08916034910873606,0.05037371093151638,0.0,8.763797452034884,5.189671e-05,0,0
8212,1,4891.8562,11372.4309,89228.87641,3,589,0.12745236023980097,0.05482368933485487,8.793194777732174e-05,19.308032088285227,0.00019938721,0,0
6348,1,3884.530317,6520.701018,63688.4501,4,710,0.10238435709711202,0.06099269664908991,0.0001533577443958189,9.18408594084507,6.452159e-05,0,0
9097,0,5281.939433,6199.927268,80110.20642,4,692,0.07739247650287105,0.06593341434308589,0.0,8.959432468208092,7.987704e-05,0,0
8653,0,6305.666659,871.7184081,87171.84081,5,628,0.01,0.07233605027045202,0.0,1.388086637101911,7.342297e-05,0,0
7363,0,5230.459266,885.5796956,88557.96956,6,712,0.01,0.05906254730079654,0.0,1.2437917073033709,6.926085e-05,0,0
7680,0,4249.030407,1569.867062,87445.89389,7,674,0.01795243884149401,0.04859039364781316,0.0,2.3291796172106825,5.2996635e-05,0,0
666,1,5788.301186,6843.221951,81425.05195,4,665,0.0840432003064875,0.07108747304888886,0.00014612999653677313,10.290559324812032,7.825477e-05,0,0
2826,0,1914.973883,2015.424468,40824.05664,6,622,0.04936854967091286,0.046907976340687337,0.0,3.240232263665595,7.508614e-05,0,0
2247,5,2901.100047,15569.17201,53875.40172,3,604,0.28898479664088156,0.05384832324921734,0.0003211474570894666,25.776774850993377,0.9997476,1,1
28,0,3285.841537,4459.926443,66382.17214,4,596,0.06718560570139247,0.04949885535637732,0.0,7.483098058724833,6.974176e-05,0,0
8805,0,3833.101486,4193.028714,63649.93292,4,560,0.06587640428891123,0.06022161077243756,0.0,7.487551275,9.350288e-05,0,0
1479,1,2569.616547,3936.8695,47816.29547,5,678,0.0823332184416084,0.053739348097599504,0.00025400892765178016,5.8065921828908555,8.201578e-05,0,0
4673,1,4046.69152,6756.442503,62170.19987,6,631,0.10867654466493515,0.06509053418618195,0.00014800688373444742,10.707515852614897,6.6222055e-05,0,0
8265,0,3675.638193,3140.332117,62652.7465,3,617,0.05012281651531429,0.058666832634384186,0.0,5.089679282009724,0.000110821165,0,0
6214,5,2743.22953,14329.50938,48757.76616,3,583,0.2938918352612239,0.05626241204320178,0.00034893029952432327,24.57891831903945,0.9997794,1,1
3126,1,5117.436874,6296.116494,81804.17266,6,744,0.07696571323040381,0.06255716190993625,0.0001588280650386581,8.46252216935484,6.639119e-05,0,0
4623,0,5347.01108,7331.496617,84381.21107,6,768,0.08688541588859183,0.06336731853213493,0.0,9.546219553385416,7.299808e-05,0,0
5068,0,5350.375252,6426.643712,76728.12902,2,613,0.08375863968121558,0.06973160065724225,0.0,10.48392122675367,0.00025557453,0,0
1824,3,3592.238311,10981.40889,66512.99154,7,678,0.16510171375160493,0.05400807012025128,0.0002731889896870965,16.196768274336286,0.00022390405,0,0
7491,0,4006.245717,5009.248029,78564.20898,6,643,0.063759924449506,0.050993267405261666,0.0,7.7904323934681186,5.7586425e-05,0,0
4929,1,3156.104958,6834.163184,63490.985,7,642,0.10763989854622669,0.049709497466451334,0.00014632369363687115,10.64511399376947,5.0164435e-05,0,0
3024,1,4448.104519,5763.181002,69485.79816,6,627,0.08294041594988279,0.06401458480418785,0.00017351528602918586,9.19167623923445,6.996078e-05,0,0
1663,0,2790.267234,3392.180867,43239.27244,4,529,0.07845138633419614,0.06453085532074693,0.0,6.4124402022684315,0.0003524272,0,0
651,3,9030.229021,22715.19138,109982.5466,4,645,0.20653451008562115,0.08210601863805178,0.0001320702057849006,35.217350976744186,0.086223416,0,0
5906,0,2575.035263,2443.165276,55106.51083,4,595,0.04433532878786331,0.04672833072200518,0.0,4.106160127731092,6.974176e-05,0,0
9188,2,4220.072673,12883.35567,83604.18217,6,598,0.15409941626847207,0.05047681304290426,0.000155239058148272,21.544073026755854,0.00010690907,0,0
6514,1,3487.575576,6462.464813,69733.53685,7,727,0.09267369912558794,0.05001288811009161,0.0001547397206694857,8.889222576341128,5.0886094e-05,0,0
1740,0,4367.347866,3366.3171,64747.36115,6,614,0.05199157216926979,0.06745213686596709,0.0,5.482601140065147,6.996078e-05,0,0
5197,5,3624.428286,16906.51363,55604.50981,5,630,0.30404932419635333,0.06518227205643268,0.00029574400195245926,26.835735920634924,0.9996879,1,1
5043,0,4306.326073,5133.916672,69532.73227,2,585,0.07383453093810088,0.061932358076743826,0.0,8.775925935042736,0.00022773845,0,0
5340,2,3701.602132,9183.80644,70651.98724,6,649,0.1299865269012637,0.052392045526276694,0.00021777462461414855,14.150703297380586,7.628144e-05,0,0
6085,1,2893.880806,3310.484767,48354.24776,6,734,0.06846316343149746,0.05984749923860671,0.0003020705637942602,4.510197230245232,6.909534e-05,0,0
9072,0,9351.882044,10991.95995,136337.4348,4,651,0.08062319762818364,0.06859364823548815,0.0,16.884731105990785,0.00013879723,0,0
6857,1,2203.476652,3363.94258,35394.21246,5,682,0.09504216498111623,0.06225528126922476,0.0002972702346185707,4.932467126099707,0.00017806947,0,0
7898,1,3437.607043,5264.367195,56682.44388,6,649,0.09287473924280627,0.060646768341139495,0.0001899563542888463,8.111505693374422,7.326693e-05,0,0
8713,5,4527.102974,26439.3957,81110.29293,4,673,0.3259684405629973,0.05581416131620918,0.00018911173525800365,39.285877711738486,0.9995989,1,1
3604,4,7105.884383,27241.41097,110305.6891,4,455,0.24696288280565212,0.06441992648772636,0.00014683527238750806,59.8712329010989,0.99927896,1,1
3216,5,3784.211864,23605.36849,76024.10643,2,466,0.310498466847945,0.0497764727755709,0.00021181622316627518,50.6552971888412,0.99976796,1,1
7400,0,3583.791862,4378.037682,54275.26495,6,714,0.08066358931703382,0.06602992846375778,0.0,6.13170543697479,5.8128728e-05,0,0
569,0,2822.345866,5725.358519,62015.85653,5,616,0.09232088113191461,0.04551006829414181,0.0,9.294413180194805,5.997291e-05,0,0
6203,5,2235.96448,11071.77671,42726.18081,7,721,0.259133311241539,0.05233242095620856,0.0004515987028065706,15.356139680998613,0.98505384,1,1
466,1,5010.449435,6911.100617,96516.50602,6,663,0.07160537510099975,0.05191287626969985,0.00014469475347243379,10.42398283107089,6.0837636e-05,0,0
5271,0,2160.254154,1551.464736,41850.50497,4,686,0.037071589389713396,0.05161835336392119,0.0,2.2616104023323613,6.035012e-05,0,0
9310,1,8212.932224,15256.84632,109849.8506,3,637,0.13888818452339344,0.07476507413656874,6.55443450779938e-05,23.95109312401884,0.00035181237,0,0
7661,1,4465.602071,6574.669188,70041.12899,5,717,0.09386869233559451,0.06375685451383242,0.00015209890739828962,9.169692033472803,5.8616413e-05,0,0
6764,2,4599.024457,8794.088255,85001.84422,7,712,0.10345761713403917,0.054104996182164015,0.00022742550927469624,12.351247549157303,5.89046e-05,0,0
7304,0,3178.769058,5026.290807,81497.28492,7,779,0.06167433445094455,0.039004600719157304,0.0,6.452234668806162,5.0886094e-05,0,0
2462,5,6388.812678,26125.76738,92066.09971,2,622,0.2837718493809756,0.0693937583771246,0.00019138193827093625,42.00284144694534,0.99980026,1,1
8490,1,6200.241069,7963.520934,75439.3179,5,638,0.10556194244168797,0.08218845612070413,0.0001255725963788871,12.48200773354232,6.729357e-05,0,0
4723,0,3255.093514,2840.974734,45115.13152,5,688,0.06297166024531185,0.07215081513298889,0.0,4.1293237412790695,5.469704e-05,0,0
3309,0,2761.43292,2371.687058,53487.21977,4,646,0.04434119156311496,0.05162790161602,0.0,3.6713421950464395,6.391965e-05,0,0
9700,0,2573.315388,1839.810938,57937.90184,6,581,0.03175487685213007,0.04441506002592931,0.0,3.1666281204819278,6.2831714e-05,0,0
261,0,4119.77832,5600.84323,72583.89993,5,695,0.07716371310168592,0.05675884492253956,0.0,8.058767237410073,5.4826705e-05,0,0
2022,5,6632.014284,28896.82271,102576.6633,4,591,0.28170952125326154,0.06465422124917179,0.0001730294036191635,48.89479307952623,0.9994628,1,1
2693,1,2495.799572,4835.521332,43542.65819,6,712,0.11105250650752703,0.057318493535913353,0.00020680293423220079,6.791462544943821,5.9125432e-05,0,0
9958,1,3352.081858,5397.972388,58892.19432,5,738,0.0916585372701392,0.056918949899980566,0.0001852547453230878,7.31432572899729,6.380468e-05,0,0
1346,0,7508.169377,6869.840265,108554.2366,4,617,0.06328486552131489,0.069165143730558,0.0,11.134262990275527,8.5382475e-05,0,0
4056,1,3280.611429,4551.743144,56456.99766,5,565,0.08062318813713552,0.05810814540221868,0.0002196960523394595,8.056182555752212,0.00011706816,0,0
728,0,4341.16807,4573.047082,66879.17116,4,656,0.06837774755102094,0.06491061409260443,0.0,6.971108356707317,7.117215e-05,0,0
140,3,5235.733354,17908.07126,87976.16249,2,592,0.20355594917015798,0.059513090885217126,0.0001675222281866216,30.250120371621623,0.9887565,1,1
1331,1,4428.40939,8759.507493,92654.00432,4,684,0.09453997760039821,0.047795121457520184,0.00011416166956865232,12.806297504385963,6.892831e-05,0,0
5541,0,3939.431735,5526.880218,68730.09534,4,653,0.08041426671473609,0.05731741990916901,0.0,8.463828817764165,6.391965e-05,0,0
8343,0,7004.287242,9460.963403,120639.2273,2,594,0.07842360743469384,0.0580597820357558,0.0,15.927547816498317,0.0005106063,0,0
